,id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,has_cancelled,extra_cost_security,extra_cost_cleaning,mrt_dist,interchange,identity_manual,kba,phone,sesame_offline,google,selfie,government_id,facebook,zhima_selfie,manual_online,manual_offline,work_email,email,offline_government_id,reviews,jumio,weibo,sesame,verify_count,Bathtub,Gym,Dog(s),Airconditioning,EVcharger,Safetycard,Laptopfriendlyworkspace,Well-litpathtoentrance,Coffeemaker,Washer,Bedlinens,Highchair,TV,Other,Babymonitor,Essentials,Keypad,Hottub,Privatelivingroom,Changingtable,Kitchen,Wifi,Elevator,Outletcovers,Beachfront,Wideentryway,Iron,Petsliveonthisproperty,Cookingbasics,Smartlock,Singlelevelhome,Wheelchairaccessible,Babybath,Wideclearancetoshower,Beachessentials,toilet,Crib,Buzzer/wirelessintercom,Luggagedropoffallowed,Showergel,Extraspacearoundbed,Step-freeshower,Petsallowed,Groundflooraccess,Tablecornerguards,Electricprofilingbed,Privateentrance,Hotwater,Pocketwifi,Oven,Flatpathtoguestentrance,Smokedetector,Breadmaker,Handheldshowerhead,Otherpet(s),Dishesandsilverware,Microwave,Windowguards,Dishwasher,Lockonbedroomdoor,Stove,Indoorfireplace,Paidparkingoffpremises,Freeparkingonpremises,Fixedgrabbarsfortoilet,Kitchenette,Paidparkingonpremises,Lakeaccess,Disabledparkingspot,Stairgates,Hangers,Firstaidkit,Ethernetconnection,Breakfast,PacknPlay_travelcrib,Bathtubwithbathchair,Fireplaceguards,Firmmattress,Waterfront,Gameconsole,Poolwithpoolhoist,Family/kidfriendly,Showerchair,Widedoorwaytoguestbathroom,Accessible-heightbed,Hostgreetsyou,Suitableforevents,Childrensbooksandtoys,Hotwaterkettle,Shampoo,Pool,Wideentranceforguests,Fullkitchen,CableTV,Babysitterrecommendations,Buildingstaff,Cat(s),Smokingallowed,Trashcan,Gardenorbackyard,Dryer,Nostairsorstepstoenter,Freestreetparking,Fixedgrabbarsforshower,Lockbox,Airpurifier,Room-darkeningshades,Cleaningbeforecheckout,Heating,Carbonmonoxidedetector,Extrapillowsandblankets,Wideentrance,Hairdryer,Accessible-heighttoilet,Mobilehoist,Longtermstaysallowed,Privatebathroom,Selfcheck-in,BBQgrill,Fireextinguisher,Widehallways,Patioorbalcony,Doorman,Childrensdinnerware,Internet,Refrigerator,24-hourcheck-in,amenity_count
4112,27738881,1715.0,3,100.0,0.0,115.0,1.0,0.0,River Valley,Central Region,1,Serviced apartment,Hotel room,3,1.0,1.0,1.0,Real Bed,139.0,200.0,35.0,2,20.0,5,1124,1,1,6,281,0,1,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,487.209,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
4113,27739990,1715.0,3,100.0,0.0,115.0,1.0,0.0,Novena,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,135.0,200.0,35.0,2,20.0,5,1124,4,21,51,326,0,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,411.358,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,28
4114,27740431,1715.0,3,100.0,0.0,115.0,1.0,0.0,Novena,Central Region,1,Serviced apartment,Hotel room,3,1.0,1.0,1.0,Real Bed,139.0,200.0,35.0,4,20.0,5,1124,0,0,29,304,0,1,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,160.731,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,28
4115,27741066,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,168.0,200.0,35.0,3,20.0,14,1124,11,26,56,331,1,1,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,496.272,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
4116,27741231,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Serviced apartment,Hotel room,5,1.0,2.0,2.0,Real Bed,180.0,200.0,35.0,3,20.0,3,1124,7,34,64,339,1,1,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,653.383,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
4117,27754006,1573.0,3,100.0,1.0,15.0,1.0,0.0,Kallang,Central Region,0,Condominium,Entire home/apt,5,2.0,2.0,3.0,Real Bed,268.0,0.0,60.0,4,35.0,7,180,8,33,63,154,1,0,strict_14_with_grace_period,0,0,14,13,1,0,0,0,1,698.824,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,54
4118,27764842,1715.0,3,100.0,0.0,115.0,1.0,0.0,Rochor,Central Region,1,Serviced apartment,Entire home/apt,8,2.0,3.0,6.0,Real Bed,300.0,200.0,50.0,6,20.0,28,1124,22,52,82,357,1,0,strict_14_with_grace_period,0,0,104,68,0,0,1,1,1,164.667,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
4119,27778266,1026.0,0,40.0,0.0,22.0,1.0,0.0,Rochor,Central Region,1,Apartment,Entire home/apt,15,4.0,5.0,10.0,Real Bed,551.0,0.0,0.0,1,0.0,2,1125,28,58,88,363,1,0,strict_14_with_grace_period,0,0,21,21,0,0,1,0,0,266.03,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4120,27778867,1026.0,0,40.0,0.0,22.0,1.0,0.0,Rochor,Central Region,0,Apartment,Entire home/apt,10,2.0,4.0,6.0,Real Bed,450.0,0.0,0.0,1,0.0,2,1125,26,56,86,361,1,0,strict_14_with_grace_period,0,0,21,21,0,0,0,0,0,933.378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4121,27788114,1058.0,3,93.048032936871,0.0,2.0,1.0,0.0,Bedok,East Region,0,Bus,Entire home/apt,1,0.0,0.0,1.0,Real Bed,91.0,0.0,20.0,1,0.0,2,1125,0,0,0,0,1,1,moderate,0,0,1,1,0,0,1,0,1,589.491,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
4122,27788666,1715.0,3,100.0,0.0,115.0,1.0,0.0,Novena,Central Region,1,Serviced apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,238.0,200.0,35.0,4,20.0,14,1124,25,55,85,360,0,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,670.11,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23
4123,27789183,500.0,3,93.048032936871,0.0,3.0,1.0,0.0,Ang Mo Kio,North-East Region,1,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,120.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,0,1,flexible,0,0,3,0,3,0,0,0,0,872.449,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4124,27790452,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,124.0,200.0,35.0,2,20.0,14,1124,11,33,63,338,1,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,878.67,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
4125,27790457,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,130.0,200.0,35.0,2,20.0,14,1124,23,53,83,358,1,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,284.765,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
4126,27790589,1715.0,3,100.0,0.0,115.0,1.0,0.0,Novena,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,200.0,30.0,2,20.0,14,1124,25,55,85,360,0,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,625.739,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,33
4127,27790668,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,200.0,35.0,2,20.0,14,1124,5,17,47,322,0,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,668.632,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
4128,27790831,1748.0,3,97.0,0.0,140.0,1.0,0.0,Kallang,Central Region,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130.0,300.0,30.0,2,20.0,25,1124,25,55,85,360,1,0,strict_14_with_grace_period,0,0,136,133,0,0,0,1,1,534.616,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,8,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,34
4129,27790840,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Serviced apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,225.0,200.0,50.0,4,20.0,14,1124,25,55,85,360,0,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,588.223,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,27
4130,27791327,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Serviced apartment,Hotel room,6,2.0,2.0,2.0,Real Bed,250.0,200.0,35.0,4,20.0,5,1124,0,19,49,324,1,1,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,620.606,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
4131,27791464,1715.0,3,100.0,0.0,115.0,1.0,0.0,Kallang,Central Region,1,Serviced apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,250.0,200.0,35.0,4,20.0,14,1124,25,55,85,360,1,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,670.393,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
4132,27791579,1715.0,3,100.0,0.0,115.0,1.0,0.0,Novena,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,145.0,200.0,35.0,2,20.0,21,1124,25,55,85,360,0,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,748.334,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,28
4133,27791754,1715.0,3,100.0,0.0,115.0,1.0,0.0,Singapore River,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,147.0,200.0,35.0,2,20.0,14,1124,22,52,82,357,1,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,643.85,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
4134,27791766,1715.0,3,100.0,0.0,115.0,1.0,0.0,Museum,Central Region,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,149.0,200.0,35.0,2,20.0,14,1124,25,55,85,360,1,0,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,1291.778,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
4135,27792660,1748.0,3,97.0,0.0,140.0,1.0,0.0,Novena,Central Region,1,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,130.0,300.0,30.0,2,20.0,20,1124,29,59,89,364,1,1,strict_14_with_grace_period,0,0,136,133,0,0,0,1,1,308.229,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,8,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30
